K,Re(mu1),Im(mu1),Re(mu2),Im(mu2),mu_star,scheme
4.675,-5.3718683046827085,-0.620233365073245,-5.3718683046827085,0.620233365073245,-2.9999999999999996,explicit
4.7,-5.400595068826574,-0.6235507458855295,-5.400595068826574,0.6235507458855295,-2.9999999999999996,explicit
4.725,-5.429321831939393,-0.6268681234167934,-5.429321831939393,0.6268681234167934,-2.9999999999999996,explicit
4.75,-5.45804859403743,-0.6301854977186747,-5.45804859403743,0.6301854977186747,-2.9999999999999996,explicit
4.775,-5.486775355136604,-0.6335028688417357,-5.486775355136604,0.6335028688417357,-2.9999999999999996,explicit
4.8,-5.515502115252513,-0.636820236835488,-5.515502115252513,0.636820236835488,-2.9999999999999996,explicit
4.825,-5.544228874400425,-0.6401376017484203,-5.544228874400425,0.6401376017484203,-2.9999999999999996,explicit
4.85,-5.572955632595292,-0.6434549636280242,-5.572955632595292,0.6434549636280242,-2.9999999999999996,explicit
4.875,-5.601682389851771,-0.6467723225208218,-5.601682389851771,0.6467723225208218,-2.9999999999999996,explicit
4.9,-5.630409146184202,-0.650089678472385,-5.630409146184202,0.650089678472385,-2.9999999999999996,explicit
4.925,-5.65913590160665,-0.6534070315273687,-5.65913590160665,0.6534070315273687,-2.9999999999999996,explicit
4.95,-5.687862656132888,-0.656724381729521,-5.687862656132888,0.656724381729521,-2.9999999999999996,explicit
4.975,-5.716589409776417,-0.6600417291217224,-5.716589409776417,0.6600417291217224,-2.9999999999999996,explicit
5.0,-5.745316162550461,-0.6633590737459902,-5.745316162550461,0.6633590737459902,-2.9999999999999996,explicit
5.025,-5.774042914467992,-0.6666764156435128,-5.774042914467992,0.6666764156435128,-2.9999999999999996,explicit
5.05,-5.802769665541714,-0.6699937548546637,-5.802769665541714,0.6699937548546637,-2.9999999999999996,explicit
5.075,-5.8314964157840885,-0.6733110914190231,-5.8314964157840885,0.6733110914190231,-2.9999999999999996,explicit
5.1,-5.86022316520733,-0.6766284253753992,-5.86022316520733,0.6766284253753992,-2.9999999999999996,explicit
5.125,-5.888949913823416,-0.6799457567618437,-5.888949913823416,0.6799457567618437,-2.9999999999999996,explicit
5.15,-5.917676661644089,-0.6832630856156694,-5.917676661644089,0.6832630856156694,-2.9999999999999996,explicit
5.175,-5.946403408680868,-0.6865804119734746,-5.946403408680868,0.6865804119734746,-2.9999999999999996,explicit
5.2,-5.975130154945051,-0.6898977358711533,-5.975130154945051,0.6898977358711533,-2.9999999999999996,explicit
5.225,-6.003856900447714,-0.6932150573439155,-6.003856900447714,0.6932150573439155,-2.9999999999999996,explicit
5.25,-6.0325836451997334,-0.6965323764263013,-6.0325836451997334,0.6965323764263013,-2.9999999999999996,explicit
5.275,-6.061310389211765,-0.6998496931521986,-6.061310389211765,0.6998496931521986,-2.9999999999999996,explicit
5.3,-6.090037132494277,-0.7031670075548574,-6.090037132494277,0.7031670075548574,-2.9999999999999996,explicit
5.325,-6.118763875057531,-0.7064843196669065,-6.118763875057531,0.7064843196669065,-2.9999999999999996,explicit
5.35,-6.147490616911607,-0.7098016295203639,-6.147490616911607,0.7098016295203639,-2.9999999999999996,explicit
5.375,-6.176217358066386,-0.713118937146656,-6.176217358066386,0.713118937146656,-2.9999999999999996,explicit
5.4,-6.204944098531582,-0.716436242576628,-6.204944098531582,0.716436242576628,-2.9999999999999996,explicit
5.425,-6.233670838316708,-0.7197535458405568,-6.233670838316708,0.7197535458405568,-2.9999999999999996,explicit
5.45,-6.262397577431124,-0.7230708469681678,-6.262397577431124,0.7230708469681678,-2.9999999999999996,explicit
5.475,-6.291124315884008,-0.7263881459886431,-6.291124315884008,0.7263881459886431,-2.9999999999999996,explicit
5.5,-6.319851053684374,-0.7297054429306368,-6.319851053684374,0.7297054429306368,-2.9999999999999996,explicit
5.525,-6.348577790841072,-0.7330227378222844,-6.348577790841072,0.7330227378222844,-2.9999999999999996,explicit
5.55,-6.377304527362791,-0.7363400306912172,-6.377304527362791,0.7363400306912172,-2.9999999999999996,explicit
5.575,-6.406031263258069,-0.7396573215645725,-6.406031263258069,0.7396573215645725,-2.9999999999999996,explicit
5.6,-6.4347579985352885,-0.7429746104690026,-6.4347579985352885,0.7429746104690026,-2.9999999999999996,explicit
5.625,-6.4634847332026855,-0.746291897430688,-6.4634847332026855,0.746291897430688,-2.9999999999999996,explicit
5.65,-6.492211467268346,-0.7496091824753481,-6.492211467268346,0.7496091824753481,-2.9999999999999996,explicit
5.675,-6.520938200740215,-0.752926465628249,-6.520938200740215,0.752926465628249,-2.9999999999999996,explicit
5.7,-6.5496649336261035,-0.7562437469142151,-6.5496649336261035,0.7562437469142151,-2.9999999999999996,explicit
5.725,-6.578391665933679,-0.7595610263576397,-6.578391665933679,0.7595610263576397,-2.9999999999999996,explicit
5.75,-6.60711839767048,-0.7628783039824888,-6.60711839767048,0.7628783039824888,-2.9999999999999996,explicit
5.775,-6.635845128843912,-0.7661955798123207,-6.635845128843912,0.7661955798123207,-2.9999999999999996,explicit
5.8,-6.664571859461255,-0.7695128538702837,-6.664571859461255,0.7695128538702837,-2.9999999999999996,explicit
5.825,-6.693298589529666,-0.7728301261791313,-6.693298589529666,0.7728301261791313,-2.9999999999999996,explicit
5.85,-6.722025319056175,-0.7761473967612291,-6.722025319056175,0.7761473967612291,-2.9999999999999996,explicit
5.875,-6.7507520480476915,-0.7794646656385631,-6.7507520480476915,0.7794646656385631,-2.9999999999999996,explicit
5.9,-6.779478776511018,-0.7827819328327491,-6.779478776511018,0.7827819328327491,-2.9999999999999996,explicit
5.925,-6.808205504452829,-0.7860991983650354,-6.808205504452829,0.7860991983650354,-2.9999999999999996,explicit
5.95,-6.836932231879698,-0.7894164622563166,-6.836932231879698,0.7894164622563166,-2.9999999999999996,explicit
5.975,-6.865658958798079,-0.7927337245271383,-6.865658958798079,0.7927337245271383,-2.9999999999999996,explicit
6.0,-6.894385685214328,-0.7960509851977039,-6.894385685214328,0.7960509851977039,-2.9999999999999996,explicit
6.025,-6.923112411134684,-0.7993682442878829,-6.923112411134684,0.7993682442878829,-2.9999999999999996,explicit
6.050000000000001,-6.951839136565301,-0.802685501817218,-6.951839136565301,0.802685501817218,-2.9999999999999996,explicit
6.075,-6.980565861512213,-0.8060027578049289,-6.980565861512213,0.8060027578049289,-2.9999999999999996,explicit
6.1,-7.009292585981362,-0.8093200122699222,-7.009292585981362,0.8093200122699222,-2.9999999999999996,explicit
6.125,-7.038019309978597,-0.8126372652307957,-7.038019309978597,0.8126372652307957,-2.9999999999999996,explicit
6.15,-7.06674603350967,-0.8159545167058482,-7.06674603350967,0.8159545167058482,-2.9999999999999996,explicit
6.175000000000001,-7.095472756580232,-0.8192717667130807,-7.095472756580232,0.8192717667130807,-2.9999999999999996,explicit
6.2,-7.124199479195858,-0.8225890152702037,-7.124199479195858,0.8225890152702037,-2.9999999999999996,explicit
6.225,-7.152926201362021,-0.8259062623946459,-7.152926201362021,0.8259062623946459,-2.9999999999999996,explicit
6.25,-7.181652923084109,-0.829223508103557,-7.181652923084109,0.829223508103557,-2.9999999999999996,explicit
6.275,-7.210379644367433,-0.8325407524138143,-7.210379644367433,0.8325407524138143,-2.9999999999999996,explicit
6.300000000000001,-7.239106365217203,-0.8358579953420276,-7.239106365217203,0.8358579953420276,-2.9999999999999996,explicit
6.325,-7.267833085638564,-0.8391752369045434,-7.267833085638564,0.8391752369045434,-2.9999999999999996,explicit
6.35,-7.2965598056365675,-0.8424924771174548,-7.2965598056365675,0.8424924771174548,-2.9999999999999996,explicit
6.375,-7.3252865252161925,-0.8458097159966017,-7.3252865252161925,0.8458097159966017,-2.9999999999999996,explicit
6.4,-7.35401324438234,-0.8491269535575737,-7.35401324438234,0.8491269535575737,-2.9999999999999996,explicit
6.425000000000001,-7.38273996313983,-0.8524441898157238,-7.38273996313983,0.8524441898157238,-2.9999999999999996,explicit
6.45,-7.4114666814934145,-0.8557614247861609,-7.4114666814934145,0.8557614247861609,-2.9999999999999996,explicit
6.475,-7.440193399447763,-0.8590786584837683,-7.440193399447763,0.8590786584837683,-2.9999999999999996,explicit
6.5,-7.468920117007487,-0.862395890923197,-7.468920117007487,0.862395890923197,-2.9999999999999996,explicit
6.525,-7.4976468341771145,-0.8657131221188764,-7.4976468341771145,0.8657131221188764,-2.9999999999999996,explicit
6.550000000000001,-7.5263735509611065,-0.8690303520850092,-7.5263735509611065,0.8690303520850092,-2.9999999999999996,explicit
6.575,-7.555100267363868,-0.8723475808355933,-7.555100267363868,0.8723475808355933,-2.9999999999999996,explicit
6.6,-7.583826983389717,-0.8756648083844057,-7.583826983389717,0.8756648083844057,-2.9999999999999996,explicit
6.625,-7.612553699042924,-0.8789820347450208,-7.612553699042924,0.8789820347450208,-2.9999999999999996,explicit
6.65,-7.641280414327689,-0.8822992599308093,-7.641280414327689,0.8822992599308093,-2.9999999999999996,explicit
6.675000000000001,-7.670007129248146,-0.8856164839549384,-7.670007129248146,0.8856164839549384,-2.9999999999999996,explicit
6.7,-7.698733843808372,-0.8889337068303842,-7.698733843808372,0.8889337068303842,-2.9999999999999996,explicit
6.725,-7.727460558012385,-0.8922509285699259,-7.727460558012385,0.8922509285699259,-2.9999999999999996,explicit
6.75,-7.756187271864136,-0.895568149186157,-7.756187271864136,0.895568149186157,-2.9999999999999996,explicit
6.775,-7.784913985367523,-0.8988853686914838,-7.784913985367523,0.8988853686914838,-2.9999999999999996,explicit
6.800000000000001,-7.813640698526385,-0.90220258709813,-7.813640698526385,0.90220258709813,-2.9999999999999996,explicit
6.825,-7.842367411344504,-0.9055198044181458,-7.842367411344504,0.9055198044181458,-2.9999999999999996,explicit
6.85,-7.871094123825613,-0.908837020663396,-7.871094123825613,0.908837020663396,-2.9999999999999996,explicit
6.875,-7.899820835973383,-0.912154235845582,-7.899820835973383,0.912154235845582,-2.9999999999999996,explicit
6.9,-7.928547547791438,-0.9154714499762332,-7.928547547791438,0.9154714499762332,-2.9999999999999996,explicit
6.925000000000001,-7.957274259283343,-0.9187886630667114,-7.957274259283343,0.9187886630667114,-2.9999999999999996,explicit
6.95,-7.986000970452614,-0.9221058751282171,-7.986000970452614,0.9221058751282171,-2.9999999999999996,explicit
6.975,-8.014727681302722,-0.9254230861717893,-8.014727681302722,0.9254230861717893,-2.9999999999999996,explicit
7.0,-8.043454391837082,-0.9287402962083108,-8.043454391837082,0.9287402962083108,-2.9999999999999996,explicit
7.025,-8.072181102059066,-0.93205750524851,-8.072181102059066,0.93205750524851,-2.9999999999999996,explicit
7.050000000000001,-8.100907811971991,-0.9353747133029616,-8.100907811971991,0.9353747133029616,-2.9999999999999996,explicit
7.075,-8.129634521579133,-0.9386919203820931,-8.129634521579133,0.9386919203820931,-2.9999999999999996,explicit
7.1,-8.158361230883719,-0.9420091264961843,-8.158361230883719,0.9420091264961843,-2.9999999999999996,explicit
7.125,-8.187087939888933,-0.9453263316553703,-8.187087939888933,0.9453263316553703,-2.9999999999999996,explicit
7.15,-8.215814648597915,-0.9486435358696492,-8.215814648597915,0.9486435358696492,-2.9999999999999996,explicit
7.175000000000001,-8.244541357013754,-0.9519607391488726,-8.244541357013754,0.9519607391488726,-2.9999999999999996,explicit
7.2,-8.273268065139506,-0.955277941502763,-8.273268065139506,0.955277941502763,-2.9999999999999996,explicit
7.225,-8.30199477297818,-0.958595142940903,-8.30199477297818,0.958595142940903,-2.9999999999999996,explicit
7.25,-8.330721480532747,-0.9619123434727472,-8.330721480532747,0.9619123434727472,-2.9999999999999996,explicit
7.275,-8.359448187806125,-0.965229543107618,-8.359448187806125,0.965229543107618,-2.9999999999999996,explicit
7.300000000000001,-8.388174894801214,-0.968546741854711,-8.388174894801214,0.968546741854711,-2.9999999999999996,explicit
7.325,-8.416901601520847,-0.9718639397230983,-8.416901601520847,0.9718639397230983,-2.9999999999999996,explicit
7.35,-8.445628307967842,-0.9751811367217261,-8.445628307967842,0.9751811367217261,-2.9999999999999996,explicit
7.375,-8.47435501414497,-0.9784983328594213,-8.47435501414497,0.9784983328594213,-2.9999999999999996,explicit
7.4,-8.503081720054963,-0.9818155281448913,-8.503081720054963,0.9818155281448913,-2.9999999999999996,explicit
7.425000000000001,-8.531808425700518,-0.9851327225867258,-8.531808425700518,0.9851327225867258,-2.9999999999999996,explicit
7.45,-8.560535131084293,-0.9884499161934004,-8.560535131084293,0.9884499161934004,-2.9999999999999996,explicit
7.475,-8.589261836208912,-0.991767108973277,-8.589261836208912,0.991767108973277,-2.9999999999999996,explicit
7.5,-8.617988541076974,-0.9950843009346075,-8.617988541076974,0.9950843009346075,-2.9999999999999996,explicit
7.525,-8.646715245691027,-0.9984014920855334,-8.646715245691027,0.9984014920855334,-2.9999999999999996,explicit
7.550000000000001,-8.675441950053592,-1.0017186824340856,-8.675441950053592,1.0017186824340856,-2.9999999999999996,explicit
7.575,-8.70416865416716,-1.0050358719881958,-8.70416865416716,1.0050358719881958,-2.9999999999999996,explicit
7.6,-8.732895358034186,-1.008353060755685,-8.732895358034186,1.008353060755685,-2.9999999999999996,explicit
7.625,-8.761622061657095,-1.011670248744277,-8.761622061657095,1.011670248744277,-2.9999999999999996,explicit
7.65,-8.790348765038281,-1.0149874359615925,-8.790348765038281,1.0149874359615925,-2.9999999999999996,explicit
7.675000000000001,-8.8190754681801,-1.0183046224151506,-8.8190754681801,1.0183046224151506,-2.9999999999999996,explicit
7.7,-8.847802171084881,-1.0216218081123758,-8.847802171084881,1.0216218081123758,-2.9999999999999996,explicit
7.725,-8.87652887375493,-1.024938993060599,-8.87652887375493,1.024938993060599,-2.9999999999999996,explicit
7.75,-8.905255576192513,-1.028256177267053,-8.905255576192513,1.028256177267053,-2.9999999999999996,explicit
7.775,-8.93398227839987,-1.0315733607388775,-8.93398227839987,1.0315733607388775,-2.9999999999999996,explicit
7.800000000000001,-8.962708980379219,-1.0348905434831237,-8.962708980379219,1.0348905434831237,-2.9999999999999996,explicit
7.825,-8.99143568213274,-1.0382077255067503,-8.99143568213274,1.0382077255067503,-2.9999999999999996,explicit
7.85,-9.02016238366259,-1.0415249068166286,-9.02016238366259,1.0415249068166286,-2.9999999999999996,explicit
7.875,-9.048889084970897,-1.0448420874195443,-9.048889084970897,1.0448420874195443,-2.9999999999999996,explicit
7.9,-9.077615786059766,-1.0481592673221936,-9.077615786059766,1.0481592673221936,-2.9999999999999996,explicit
7.925000000000001,-9.10634248693127,-1.0514764465311925,-9.10634248693127,1.0514764465311925,-2.9999999999999996,explicit
7.95,-9.13506918758746,-1.0547936250530714,-9.13506918758746,1.0547936250530714,-2.9999999999999996,explicit
7.975,-9.163795888030355,-1.0581108028942783,-9.163795888030355,1.0581108028942783,-2.9999999999999996,explicit
8.0,-9.192522588261959,-1.0614279800611834,-9.192522588261959,1.0614279800611834,-2.9999999999999996,explicit
